LandisData	Dynamic Input Data				
37	8	PINURESI	0.108	589	17670
37	8	PINUSTRO	0.958	1100	33000
37	8	POPUGRAN	0.958	1656	49680
37	8	POPUTREM	0.840	1400	42000
37	8	PRUNSERO	0.655	1641	49230
37	8	QUERALBA	0.671	1584	47520
37	8	QUERRUBR	0.973	1319	39570
37	8	QUERCOCC	0.239	1052	31560
37	8	TILIAMER	0.941	1940	58200
37	8	TSUGCANA	0.960	380	11400
37	9	ACERRUBR	0.583	1154	34620
37	9	ACERSACC	0.880	1470	44100
37	9	BETUALLE	0.432	1357	40710
37	9	BETULENT	0.873	1357	40710
37	9	BETUPAPY	0.004	1450	43500
37	9	CARYCORD	0.695	1672	50160
37	9	FAGUGRAN	0.663	1234	37020
37	9	FRAXAMER	0.633	1310	39300
37	9	PINURESI	0.007	542	16260
37	9	PINUSTRO	0.884	1032	30960
37	9	POPUGRAN	0.882	1581	47430
37	9	POPUTREM	0.730	1341	40230
37	9	PRUNSERO	0.667	1564	46920
37	9	QUERALBA	0.707	1511	45330
37	9	QUERRUBR	0.908	1267	38010
37	9	QUERCOCC	0.244	1011	30330
37	9	TILIAMER	0.886	1833	54990
37	9	TSUGCANA	0.900	338	10140
37	10	ACERRUBR	0.543	1211	36330
37	10	ACERSACC	0.780	1528	45840
37	10	BETUALLE	0.318	1417	42510
37	10	BETULENT	0.720	1417	42510
37	10	BETUPAPY	0.020	1507	45210
37	10	CARYCORD	0.682	1709	51270
37	10	FAGUGRAN	0.614	1295	38850
37	10	FRAXAMER	0.603	1369	41070
37	10	PINURESI	0.030	610	18300
37	10	PINUSTRO	0.811	1123	33690
37	10	POPUGRAN	0.782	1634	49020
37	10	POPUTREM	0.676	1402	42060
37	10	PRUNSERO	0.647	1620	48600
37	10	QUERALBA	0.651	1567	47010
37	10	QUERRUBR	0.759	1326	39780
37	10	QUERCOCC	0.332	1070	32100
37	10	TILIAMER	0.735	1878	56340
37	10	TSUGCANA	0.731	395	11850
37	13	ACERRUBR	0.158	1163	34890
37	13	ACERSACC	0.342	1443	43290
37	13	BETUALLE	0.159	1344	40320
37	13	BETULENT	0.231	1344	40320
37	13	BETUPAPY	0.023	1420	42600
37	13	CARYCORD	0.341	1591	47730
37	13	FAGUGRAN	0.200	1239	37170
37	13	FRAXAMER	0.294	1297	38910
37	13	PINURESI	0.034	619	18570
37	13	PINUSTRO	0.381	1104	33120
37	13	POPUGRAN	0.343	1538	46140
37	13	POPUTREM	0.342	1322	39660
37	13	PRUNSERO	0.318	1525	45750
37	13	QUERALBA	0.247	1473	44190
37	13	QUERRUBR	0.290	1255	37650
37	13	QUERCOCC	0.144	1027	30810
37	13	TILIAMER	0.263	1764	52920
37	13	TSUGCANA	0.240	428	12840
37	14	ACERRUBR	0.388	1208	36240
37	14	ACERSACC	0.602	1520	45600
37	14	BETUALLE	0.308	1410	42300
37	14	BETULENT	0.510	1410	42300
37	14	BETUPAPY	0.005	1497	44910
37	14	CARYCORD	0.498	1698	50940
37	14	FAGUGRAN	0.419	1291	38730
37	14	FRAXAMER	0.457	1361	40830
37	14	PINURESI	0.019	629	18870
37	14	PINUSTRO	0.624	1145	34350
37	14	POPUGRAN	0.603	1621	48630
37	14	POPUTREM	0.545	1392	41760
37	14	PRUNSERO	0.509	1609	48270
37	14	QUERALBA	0.488	1556	46680
37	14	QUERRUBR	0.582	1319	39570
37	14	QUERCOCC	0.161	1066	31980
37	14	TILIAMER	0.541	1868	56040
37	14	TSUGCANA	0.528	438	13140
37	15	ACERRUBR	0.538	1205	36150
37	15	ACERSACC	0.869	1514	45420
37	15	BETUALLE	0.529	1405	42150
37	15	BETULENT	0.794	1405	42150
37	15	BETUPAPY	0.060	1493	44790
37	15	CARYCORD	0.672	1700	51000
37	15	FAGUGRAN	0.579	1287	38610
37	15	FRAXAMER	0.616	1356	40680
37	15	PINURESI	0.087	618	18540
37	15	PINUSTRO	0.890	1134	34020
37	15	POPUGRAN	0.875	1617	48510
37	15	POPUTREM	0.798	1388	41640
37	15	PRUNSERO	0.655	1605	48150
37	15	QUERALBA	0.666	1551	46530
37	15	QUERRUBR	0.862	1313	39390
37	15	QUERCOCC	0.176	1064	31920
37	15	TILIAMER	0.810	1867	56010
37	15	TSUGCANA	0.820	404	12120
37	16	ACERRUBR	0.517	1183	35490
37	16	ACERSACC	0.908	1514	45420
37	16	BETUALLE	0.685	1394	41820
37	16	BETULENT	0.925	1394	41820
37	16	BETUPAPY	0.050	1493	44790
37	16	CARYCORD	0.601	1727	51810
37	16	FAGUGRAN	0.463	1267	38010
37	16	FRAXAMER	0.552	1346	40380
37	16	PINURESI	0.078	574	17220
37	16	PINUSTRO	0.960	1082	32460
37	16	POPUGRAN	0.914	1626	48780
37	16	POPUTREM	0.876	1380	41400
37	16	PRUNSERO	0.592	1612	48360
37	16	QUERALBA	0.637	1557	46710
37	16	QUERRUBR	0.960	1302	39060
37	16	QUERCOCC	0.041	1039	31170
37	16	TILIAMER	0.878	1894	56820
37	16	TSUGCANA	0.885	384	11520
38	1	ACERRUBR	0.438	1210	36300
38	1	ACERSACC	0.823	1557	46710
38	1	BETUALLE	0.680	1429	42870
38	1	BETULENT	0.829	1429	42870
38	1	BETUPAPY	0.133	1537	46110
38	1	CARYCORD	0.454	1807	54210
38	1	FAGUGRAN	0.359	1297	38910
38	1	FRAXAMER	0.419	1382	41460
38	1	PINURESI	0.160	617	18510
38	1	PINUSTRO	0.875	1134	34020
38	1	POPUGRAN	0.830	1676	50280
38	1	POPUTREM	0.935	1415	42450
38	1	PRUNSERO	0.505	1663	49890
38	1	QUERALBA	0.487	1606	48180
38	1	QUERRUBR	0.868	1337	40110
38	1	QUERCOCC	0.043	1065	31950
38	1	TILIAMER	0.785	1963	58890
38	1	TSUGCANA	0.796	387	11610
38	2	ACERRUBR	0.330	1242	37260
38	2	ACERSACC	0.659	1567	47010
38	2	BETUALLE	0.457	1452	43560
38	2	BETULENT	0.545	1452	43560
38	2	BETUPAPY	0.036	1546	46380
38	2	CARYCORD	0.533	1773	53190
38	2	FAGUGRAN	0.292	1326	39780
38	2	FRAXAMER	0.485	1403	42090
38	2	PINURESI	0.057	664	19920
38	2	PINUSTRO	0.765	1199	35970
38	2	POPUGRAN	0.658	1672	50160
38	2	POPUTREM	0.723	1432	42960
38	2	PRUNSERO	0.521	1663	49890
38	2	QUERALBA	0.475	1608	48240
38	2	QUERRUBR	0.646	1360	40800
38	2	QUERCOCC	0.063	1099	32970
38	2	TILIAMER	0.544	1941	58230
38	2	TSUGCANA	0.500	427	12810
38	3	ACERRUBR	0.546	1269	38070
38	3	ACERSACC	0.914	1626	48780
38	3	BETUALLE	0.585	1492	44760
38	3	BETULENT	0.904	1492	44760
38	3	BETUPAPY	0.023	1603	48090
38	3	CARYCORD	0.541	1887	56610
38	3	FAGUGRAN	0.497	1355	40650
38	3	FRAXAMER	0.496	1442	43260
38	3	PINURESI	0.037	647	19410
38	3	PINUSTRO	0.918	1223	36690
38	3	POPUGRAN	0.918	1743	52290
38	3	POPUTREM	0.843	1481	44430
38	3	PRUNSERO	0.589	1733	51990
38	3	QUERALBA	0.566	1675	50250
38	3	QUERRUBR	0.929	1397	41910
38	3	QUERCOCC	0.094	1115	33450
38	3	TILIAMER	0.854	2043	61290
38	3	TSUGCANA	0.866	443	13290
38	4	ACERRUBR	0.142	1217	36510
38	4	ACERSACC	0.462	1527	45810
38	4	BETUALLE	0.269	1415	42450
38	4	BETULENT	0.270	1415	42450
38	4	BETUPAPY	0.123	1505	45150
38	4	CARYCORD	0.333	1724	51720
38	4	FAGUGRAN	0.058	1299	38970
38	4	FRAXAMER	0.287	1368	41040
38	4	PINURESI	0.189	663	19890
38	4	PINUSTRO	0.565	1174	35220
38	4	POPUGRAN	0.465	1629	48870
38	4	POPUTREM	0.541	1397	41910
38	4	PRUNSERO	0.385	1620	48600
38	4	QUERALBA	0.209	1565	46950
38	4	QUERRUBR	0.360	1325	39750
38	4	QUERCOCC	0.007	1075	32250
38	4	TILIAMER	0.272	1890	56700
38	4	TSUGCANA	0.273	466	13980
38	5	ACERRUBR	0.485	1232	36960
38	5	ACERSACC	0.937	1581	47430
38	5	BETUALLE	0.825	1453	43590
38	5	BETULENT	0.883	1453	43590
38	5	BETUPAPY	0.180	1559	46770
38	5	CARYCORD	0.477	1833	54990
38	5	FAGUGRAN	0.346	1319	39570
38	5	FRAXAMER	0.445	1403	42090
38	5	PINURESI	0.257	629	18870
38	5	PINUSTRO	0.955	1157	34710
38	5	POPUGRAN	0.954	1699	50970
38	5	POPUTREM	0.934	1440	43200
38	5	PRUNSERO	0.527	1688	50640
38	5	QUERALBA	0.522	1630	48900
38	5	QUERRUBR	0.947	1358	40740
38	5	QUERCOCC	0.039	1082	32460
38	5	TILIAMER	0.822	1994	59820
38	5	TSUGCANA	0.859	406	12180
38	6	ACERRUBR	0.392	1267	38010
38	6	ACERSACC	0.719	1600	48000
38	6	BETUALLE	0.451	1481	44430
38	6	BETULENT	0.575	1481	44430
38	6	BETUPAPY	0.022	1578	47340
38	6	CARYCORD	0.370	1814	54420
38	6	FAGUGRAN	0.245	1351	40530
38	6	FRAXAMER	0.337	1431	42930
38	6	PINURESI	0.041	674	20220
38	6	PINUSTRO	0.750	1236	37080
38	6	POPUGRAN	0.720	1707	51210
38	6	POPUTREM	0.682	1464	43920
38	6	PRUNSERO	0.534	1698	50940
38	6	QUERALBA	0.346	1643	49290
38	6	QUERRUBR	0.678	1386	41580
38	6	QUERCOCC	0.044	1117	33510
38	6	TILIAMER	0.584	1981	59430
38	6	TSUGCANA	0.543	468	14040
38	7	ACERRUBR	0.483	1282	38460
38	7	ACERSACC	0.821	1642	49260
38	7	BETUALLE	0.554	1509	45270
38	7	BETULENT	0.907	1509	45270
38	7	BETUPAPY	0.031	1624	48720
38	7	CARYCORD	0.347	1908	57240
38	7	FAGUGRAN	0.305	1370	41100
38	7	FRAXAMER	0.319	1459	43770
38	7	PINURESI	0.044	696	20880
38	7	PINUSTRO	0.924	1256	37680
38	7	POPUGRAN	0.824	1760	52800
38	7	POPUTREM	0.871	1497	44910
38	7	PRUNSERO	0.550	1753	52590
38	7	QUERALBA	0.369	1696	50880
38	7	QUERRUBR	0.930	1414	42420
38	7	QUERCOCC	0.029	1127	33810
38	7	TILIAMER	0.808	2067	62010
38	7	TSUGCANA	0.817	491	14730
38	8	ACERRUBR	0.468	1245	37350
38	8	ACERSACC	0.909	1597	47910
38	8	BETUALLE	0.803	1468	44040
38	8	BETULENT	0.906	1468	44040
38	8	BETUPAPY	0.148	1576	47280
38	8	CARYCORD	0.369	1853	55590
38	8	FAGUGRAN	0.252	1333	39990
38	8	FRAXAMER	0.343	1418	42540
38	8	PINURESI	0.224	644	19320
38	8	PINUSTRO	0.969	1186	35580
38	8	POPUGRAN	0.922	1715	51450
38	8	POPUTREM	0.946	1455	43650
38	8	PRUNSERO	0.510	1706	51180
38	8	QUERALBA	0.402	1647	49410
38	8	QUERRUBR	0.957	1372	41160
38	8	QUERCOCC	0.042	1093	32790
38	8	TILIAMER	0.804	2015	60450
38	8	TSUGCANA	0.826	451	13530
38	9	ACERRUBR	0.429	1208	36240
38	9	ACERSACC	0.853	1546	46380
38	9	BETUALLE	0.783	1424	42720
38	9	BETULENT	0.851	1424	42720
38	9	BETUPAPY	0.162	1526	45780
38	9	CARYCORD	0.356	1777	53310
38	9	FAGUGRAN	0.226	1293	38790
38	9	FRAXAMER	0.332	1375	41250
38	9	PINURESI	0.243	604	18120
38	9	PINUSTRO	0.917	1121	33630
38	9	POPUGRAN	0.868	1661	49830
38	9	POPUTREM	0.953	1411	42330
38	9	PRUNSERO	0.478	1648	49440
38	9	QUERALBA	0.392	1593	47790
38	9	QUERRUBR	0.904	1331	39930
38	9	QUERCOCC	0.019	1062	31860
38	9	TILIAMER	0.757	1939	58170
38	9	TSUGCANA	0.778	373	11190
38	10	ACERRUBR	0.420	1245	37350
38	10	ACERSACC	0.712	1577	47310
38	10	BETUALLE	0.428	1459	43770
38	10	BETULENT	0.716	1459	43770
38	10	BETUPAPY	0.025	1555	46650
38	10	CARYCORD	0.491	1794	53820
38	10	FAGUGRAN	0.291	1330	39900
38	10	FRAXAMER	0.444	1409	42270
38	10	PINURESI	0.039	661	19830
38	10	PINUSTRO	0.826	1185	35550
38	10	POPUGRAN	0.712	1686	50580
38	10	POPUTREM	0.755	1441	43230
38	10	PRUNSERO	0.544	1675	50250
38	10	QUERALBA	0.449	1619	48570
38	10	QUERRUBR	0.767	1366	40980
38	10	QUERCOCC	0.078	1099	32970
38	10	TILIAMER	0.641	1958	58740
38	10	TSUGCANA	0.630	414	12420
38	13	ACERRUBR	0.118	1226	36780
38	13	ACERSACC	0.327	1543	46290
38	13	BETUALLE	0.208	1429	42870
38	13	BETULENT	0.207	1429	42870
38	13	BETUPAPY	0.037	1522	45660
38	13	CARYCORD	0.265	1738	52140
38	13	FAGUGRAN	0.145	1310	39300
38	13	FRAXAMER	0.221	1380	41400
38	13	PINURESI	0.073	677	20310
38	13	PINUSTRO	0.400	1194	35820
38	13	POPUGRAN	0.327	1644	49320
38	13	POPUTREM	0.376	1412	42360
38	13	PRUNSERO	0.278	1635	49050
38	13	QUERALBA	0.169	1579	47370
38	13	QUERRUBR	0.282	1336	40080
38	13	QUERCOCC	0.015	1083	32490
38	13	TILIAMER	0.237	1909	57270
38	13	TSUGCANA	0.206	464	13920
38	14	ACERRUBR	0.356	1257	37710
38	14	ACERSACC	0.716	1592	47760
38	14	BETUALLE	0.643	1472	44160
38	14	BETULENT	0.650	1472	44160
38	14	BETUPAPY	0.202	1571	47130
38	14	CARYCORD	0.415	1807	54210
38	14	FAGUGRAN	0.330	1344	40320
38	14	FRAXAMER	0.385	1422	42660
38	14	PINURESI	0.303	678	20340
38	14	PINUSTRO	0.803	1219	36570
38	14	POPUGRAN	0.729	1699	50970
38	14	POPUTREM	0.808	1457	43710
38	14	PRUNSERO	0.475	1692	50760
38	14	QUERALBA	0.426	1635	49050
38	14	QUERRUBR	0.743	1378	41340
38	14	QUERCOCC	0.009	1109	33270
38	14	TILIAMER	0.622	1974	59220
38	14	TSUGCANA	0.621	467	14010
38	15	ACERRUBR	0.430	1258	37740
38	15	ACERSACC	0.765	1594	47820
38	15	BETUALLE	0.619	1474	44220
38	15	BETULENT	0.700	1474	44220
38	15	BETUPAPY	0.085	1574	47220
38	15	CARYCORD	0.491	1810	54300
38	15	FAGUGRAN	0.379	1345	40350
38	15	FRAXAMER	0.439	1423	42690
38	15	PINURESI	0.125	676	20280
38	15	PINUSTRO	0.795	1220	36600
38	15	POPUGRAN	0.770	1703	51090
38	15	POPUTREM	0.846	1459	43770
38	15	PRUNSERO	0.522	1696	50880
38	15	QUERALBA	0.506	1638	49140
38	15	QUERRUBR	0.753	1379	41370
38	15	QUERCOCC	0.060	1108	33240
38	15	TILIAMER	0.709	1980	59400
38	15	TSUGCANA	0.709	476	14280
38	16	ACERRUBR	0.402	1230	36900
38	16	ACERSACC	0.836	1578	47340
38	16	BETUALLE	0.810	1451	43530
38	16	BETULENT	0.742	1451	43530
38	16	BETUPAPY	0.314	1556	46680
38	16	CARYCORD	0.296	1818	54540
38	16	FAGUGRAN	0.271	1317	39510
38	16	FRAXAMER	0.284	1401	42030
38	16	PINURESI	0.446	624	18720
38	16	PINUSTRO	0.894	1167	35010
38	16	POPUGRAN	0.862	1694	50820
38	16	POPUTREM	0.918	1438	43140
38	16	PRUNSERO	0.430	1685	50550
38	16	QUERALBA	0.345	1627	48810
38	16	QUERRUBR	0.861	1355	40650
38	16	QUERCOCC	0.005	1079	32370
38	16	TILIAMER	0.649	1984	59520
38	16	TSUGCANA	0.705	426	12780
39	1	ACERRUBR	0.534	1226	36780
39	1	ACERSACC	0.977	1575	47250
39	1	BETUALLE	0.764	1447	43410
39	1	BETULENT	0.952	1447	43410
39	1	BETUPAPY	0.049	1554	46620
39	1	CARYCORD	0.620	1827	54810
39	1	FAGUGRAN	0.603	1314	39420
39	1	FRAXAMER	0.570	1399	41970
39	1	PINURESI	0.074	616	18480
39	1	PINUSTRO	0.983	1132	33960
39	1	POPUGRAN	0.983	1694	50820
39	1	POPUTREM	0.912	1437	43110
39	1	PRUNSERO	0.613	1683	50490
39	1	QUERALBA	0.661	1626	48780
39	1	QUERRUBR	0.978	1355	40650
39	1	QUERCOCC	0.077	1079	32370
39	1	TILIAMER	0.944	1985	59550
39	1	TSUGCANA	0.949	390	11700
39	2	ACERRUBR	0.298	1270	38100
39	2	ACERSACC	0.676	1600	48000
39	2	BETUALLE	0.413	1483	44490
39	2	BETULENT	0.439	1483	44490
39	2	BETUPAPY	0.034	1580	47400
39	2	CARYCORD	0.612	1817	54510
39	2	FAGUGRAN	0.326	1356	40680
39	2	FRAXAMER	0.535	1434	43020
39	2	PINURESI	0.054	674	20220
39	2	PINUSTRO	0.741	1200	36000
39	2	POPUGRAN	0.675	1709	51270
39	2	POPUTREM	0.702	1469	44070
39	2	PRUNSERO	0.588	1699	50970
39	2	QUERALBA	0.476	1643	49290
39	2	QUERRUBR	0.588	1390	41700
39	2	QUERCOCC	0.185	1125	33750
39	2	TILIAMER	0.501	1979	59370
39	2	TSUGCANA	0.443	433	12990
39	3	ACERRUBR	0.631	1297	38910
39	3	ACERSACC	0.943	1660	49800
39	3	BETUALLE	0.444	1526	45780
39	3	BETULENT	0.952	1526	45780
39	3	BETUPAPY	0.001	1640	49200
39	3	CARYCORD	0.712	1933	57990
39	3	FAGUGRAN	0.685	1386	41580
39	3	FRAXAMER	0.648	1477	44310
39	3	PINURESI	0.001	686	20580
39	3	PINUSTRO	0.944	1225	36750
39	3	POPUGRAN	0.945	1782	53460
39	3	POPUTREM	0.768	1517	45510
39	3	PRUNSERO	0.710	1773	53190
39	3	QUERALBA	0.728	1714	51420
39	3	QUERRUBR	0.979	1433	42990
39	3	QUERCOCC	0.281	1146	34380
39	3	TILIAMER	0.962	2088	62640
39	3	TSUGCANA	0.983	453	13590
39	4	ACERRUBR	0.183	1234	37020
39	4	ACERSACC	0.428	1553	46590
39	4	BETUALLE	0.267	1438	43140
39	4	BETULENT	0.294	1438	43140
39	4	BETUPAPY	0.076	1532	45960
39	4	CARYCORD	0.371	1758	52740
39	4	FAGUGRAN	0.195	1317	39510
39	4	FRAXAMER	0.309	1389	41670
39	4	PINURESI	0.113	666	19980
39	4	PINUSTRO	0.496	1179	35370
39	4	POPUGRAN	0.428	1657	49710
39	4	POPUTREM	0.463	1420	42600
39	4	PRUNSERO	0.369	1649	49470
39	4	QUERALBA	0.274	1594	47820
39	4	QUERRUBR	0.364	1346	40380
39	4	QUERCOCC	0.032	1087	32610
39	4	TILIAMER	0.314	1924	57720
39	4	TSUGCANA	0.299	453	13590
39	5	ACERRUBR	0.523	1240	37200
39	5	ACERSACC	0.956	1591	47730
39	5	BETUALLE	0.751	1464	43920
39	5	BETULENT	0.922	1464	43920
39	5	BETUPAPY	0.108	1572	47160
39	5	CARYCORD	0.603	1846	55380
39	5	FAGUGRAN	0.548	1329	39870
39	5	FRAXAMER	0.558	1412	42360
39	5	PINURESI	0.155	631	18930
39	5	PINUSTRO	0.966	1157	34710
39	5	POPUGRAN	0.966	1711	51330
39	5	POPUTREM	0.906	1450	43500
39	5	PRUNSERO	0.602	1698	50940
39	5	QUERALBA	0.648	1642	49260
39	5	QUERRUBR	0.964	1367	41010
39	5	QUERCOCC	0.101	1090	32700
39	5	TILIAMER	0.914	2007	60210
39	5	TSUGCANA	0.935	417	12510
39	6	ACERRUBR	0.375	1295	38850
39	6	ACERSACC	0.591	1632	48960
39	6	BETUALLE	0.413	1510	45300
39	6	BETULENT	0.465	1510	45300
39	6	BETUPAPY	0.026	1612	48360
39	6	CARYCORD	0.515	1858	55740
39	6	FAGUGRAN	0.412	1382	41460
39	6	FRAXAMER	0.445	1461	43830
39	6	PINURESI	0.041	699	20970
39	6	PINUSTRO	0.656	1250	37500
39	6	POPUGRAN	0.588	1741	52230
39	6	POPUTREM	0.618	1498	44940
39	6	PRUNSERO	0.524	1737	52110
39	6	QUERALBA	0.449	1680	50400
39	6	QUERRUBR	0.546	1417	42510
39	6	QUERCOCC	0.165	1148	34440
39	6	TILIAMER	0.509	2025	60750
39	6	TSUGCANA	0.475	476	14280
39	7	ACERRUBR	0.535	1299	38970
39	7	ACERSACC	0.974	1663	49890
39	7	BETUALLE	0.763	1529	45870
39	7	BETULENT	0.947	1529	45870
39	7	BETUPAPY	0.040	1641	49230
39	7	CARYCORD	0.561	1933	57990
39	7	FAGUGRAN	0.515	1388	41640
39	7	FRAXAMER	0.516	1478	44340
39	7	PINURESI	0.063	696	20880
39	7	PINUSTRO	0.979	1251	37530
39	7	POPUGRAN	0.977	1782	53460
39	7	POPUTREM	0.907	1518	45540
39	7	PRUNSERO	0.615	1776	53280
39	7	QUERALBA	0.597	1716	51480
39	7	QUERRUBR	0.971	1432	42960
39	7	QUERCOCC	0.071	1144	34320
39	7	TILIAMER	0.941	2094	62820
39	7	TSUGCANA	0.939	469	14070
39	8	ACERRUBR	0.513	1238	37140
39	8	ACERSACC	0.971	1588	47640
39	8	BETUALLE	0.814	1460	43800
39	8	BETULENT	0.937	1460	43800
39	8	BETUPAPY	0.093	1568	47040
39	8	CARYCORD	0.545	1843	55290
39	8	FAGUGRAN	0.503	1326	39780
39	8	FRAXAMER	0.503	1410	42300
39	8	PINURESI	0.144	633	18990
39	8	PINUSTRO	0.980	1176	35280
39	8	POPUGRAN	0.980	1706	51180
39	8	POPUTREM	0.931	1448	43440
39	8	PRUNSERO	0.569	1697	50910
39	8	QUERALBA	0.585	1638	49140
39	8	QUERRUBR	0.971	1365	40950
39	8	QUERCOCC	0.058	1088	32640
39	8	TILIAMER	0.887	2004	60120
39	8	TSUGCANA	0.894	433	12990
39	9	ACERRUBR	0.468	1209	36270
39	9	ACERSACC	0.906	1550	46500
39	9	BETUALLE	0.745	1426	42780
39	9	BETULENT	0.829	1426	42780
39	9	BETUPAPY	0.197	1529	45870
39	9	CARYCORD	0.555	1781	53430
39	9	FAGUGRAN	0.455	1295	38850
39	9	FRAXAMER	0.519	1379	41370
39	9	PINURESI	0.281	602	18060
39	9	PINUSTRO	0.928	1119	33570
39	9	POPUGRAN	0.923	1663	49890
39	9	POPUTREM	0.898	1413	42390
39	9	PRUNSERO	0.565	1652	49560
39	9	QUERALBA	0.601	1595	47850
39	9	QUERRUBR	0.913	1335	40050
39	9	QUERCOCC	0.058	1062	31860
39	9	TILIAMER	0.828	1943	58290
39	9	TSUGCANA	0.863	383	11490
39	10	ACERRUBR	0.568	1269	38070
39	10	ACERSACC	0.881	1602	48060
39	10	BETUALLE	0.480	1482	44460
39	10	BETULENT	0.822	1482	44460
39	10	BETUPAPY	0.000	1581	47430
39	10	CARYCORD	0.709	1822	54660
39	10	FAGUGRAN	0.610	1355	40650
39	10	FRAXAMER	0.641	1433	42990
39	10	PINURESI	0.000	661	19830
39	10	PINUSTRO	0.899	1188	35640
39	10	POPUGRAN	0.880	1712	51360
39	10	POPUTREM	0.780	1469	44070
39	10	PRUNSERO	0.680	1701	51030
39	10	QUERALBA	0.695	1645	49350
39	10	QUERRUBR	0.856	1390	41700
39	10	QUERCOCC	0.225	1122	33660
39	10	TILIAMER	0.840	1982	59460
39	10	TSUGCANA	0.821	419	12570
39	13	ACERRUBR	0.161	1248	37440
39	13	ACERSACC	0.499	1568	47040
39	13	BETUALLE	0.338	1453	43590
39	13	BETULENT	0.305	1453	43590
39	13	BETUPAPY	0.022	1547	46410
39	13	CARYCORD	0.436	1777	53310
39	13	FAGUGRAN	0.237	1330	39900
39	13	FRAXAMER	0.380	1404	42120
39	13	PINURESI	0.035	677	20310
39	13	PINUSTRO	0.552	1194	35820
39	13	POPUGRAN	0.500	1674	50220
39	13	POPUTREM	0.535	1435	43050
39	13	PRUNSERO	0.423	1666	49980
39	13	QUERALBA	0.319	1611	48330
39	13	QUERRUBR	0.427	1361	40830
39	13	QUERCOCC	0.029	1101	33030
39	13	TILIAMER	0.357	1941	58230
39	13	TSUGCANA	0.311	468	14040
39	14	ACERRUBR	0.430	1271	38130
39	14	ACERSACC	0.778	1608	48240
39	14	BETUALLE	0.629	1486	44580
39	14	BETULENT	0.655	1486	44580
39	14	BETUPAPY	0.094	1585	47550
39	14	CARYCORD	0.575	1830	54900
39	14	FAGUGRAN	0.409	1359	40770
39	14	FRAXAMER	0.518	1436	43080
39	14	PINURESI	0.152	679	20370
39	14	PINUSTRO	0.827	1220	36600
39	14	POPUGRAN	0.780	1715	51450
39	14	POPUTREM	0.799	1471	44130
39	14	PRUNSERO	0.569	1710	51300
39	14	QUERALBA	0.558	1653	49590
39	14	QUERRUBR	0.738	1392	41760
39	14	QUERCOCC	0.064	1122	33660
39	14	TILIAMER	0.690	1998	59940
39	14	TSUGCANA	0.665	454	13620
39	15	ACERRUBR	0.458	1262	37860
39	15	ACERSACC	0.825	1600	48000
39	15	BETUALLE	0.672	1479	44370
39	15	BETULENT	0.770	1479	44370
39	15	BETUPAPY	0.142	1579	47370
39	15	CARYCORD	0.541	1824	54720
39	15	FAGUGRAN	0.440	1349	40470
39	15	FRAXAMER	0.488	1429	42870
39	15	PINURESI	0.214	669	20070
39	15	PINUSTRO	0.853	1210	36300
39	15	POPUGRAN	0.835	1710	51300
39	15	POPUTREM	0.815	1465	43950
39	15	PRUNSERO	0.538	1702	51060
39	15	QUERALBA	0.569	1645	49350
39	15	QUERRUBR	0.822	1385	41550
39	15	QUERCOCC	0.057	1113	33390
39	15	TILIAMER	0.771	1992	59760
39	15	TSUGCANA	0.787	459	13770
39	16	ACERRUBR	0.395	1229	36870
39	16	ACERSACC	0.828	1577	47310
39	16	BETUALLE	0.809	1450	43500
39	16	BETULENT	0.761	1450	43500
39	16	BETUPAPY	0.249	1556	46680
39	16	CARYCORD	0.449	1822	54660
39	16	FAGUGRAN	0.416	1316	39480
39	16	FRAXAMER	0.424	1401	42030
39	16	PINURESI	0.357	620	18600
39	16	PINUSTRO	0.903	1162	34860
39	16	POPUGRAN	0.850	1695	50850
39	16	POPUTREM	0.929	1439	43170
39	16	PRUNSERO	0.469	1684	50520
39	16	QUERALBA	0.499	1626	48780
39	16	QUERRUBR	0.872	1354	40620
39	16	QUERCOCC	0.021	1081	32430
39	16	TILIAMER	0.684	1984	59520
39	16	TSUGCANA	0.721	414	12420
40	1	ACERRUBR	0.557	1030	30900
40	1	ACERSACC	0.773	1334	40020
40	1	BETUALLE	0.295	1225	36750
40	1	BETULENT	0.833	1225	36750
40	1	BETUPAPY	0.007	1315	39450
40	1	CARYCORD	0.495	1535	46050
40	1	FAGUGRAN	0.361	1113	33390
40	1	FRAXAMER	0.451	1180	35400
40	1	PINURESI	0.012	516	15480
40	1	PINUSTRO	0.825	1003	30090
40	1	POPUGRAN	0.777	1441	43230
40	1	POPUTREM	0.718	1210	36300
40	1	PRUNSERO	0.586	1426	42780
40	1	QUERALBA	0.505	1372	41160
40	1	QUERRUBR	0.870	1139	34170
40	1	QUERCOCC	0.110	898	26940
40	1	TILIAMER	0.750	1697	50910
40	1	TSUGCANA	0.785	312	9360
40	2	ACERRUBR	0.465	1071	32130
40	2	ACERSACC	0.562	1355	40650
40	2	BETUALLE	0.092	1255	37650
40	2	BETULENT	0.457	1255	37650
40	2	BETUPAPY	0.000	1334	40020
40	2	CARYCORD	0.631	1519	45570
40	2	FAGUGRAN	0.362	1149	34470
40	2	FRAXAMER	0.546	1210	36300
40	2	PINURESI	0.000	589	17670
40	2	PINUSTRO	0.656	1076	32280
40	2	POPUGRAN	0.570	1447	43410
40	2	POPUTREM	0.483	1235	37050
40	2	PRUNSERO	0.667	1437	43110
